"Code","Description","Condition","Sub-condition"
"BB5R1","[M]Carcinoid tumour, malignant","Solid organ malignancies",""
"BB5R3","[M]Carcinoid tumour, argentaffin, malignant","Solid organ malignancies",""
"BB5R9","[M] Neuroendocrine carcinoma","Solid organ malignancies",""
"BB5RA","[M] Merkel cell carcinoma","Solid organ malignancies",""
"BB5Rz","[M]Carcinoid tumours NOS","Solid organ malignancies",""
"BB5S2","[M]Bronchiolo-alveolar adenocarcinoma","Solid organ malignancies",""
"BB5T1","[M]Papillary adenocarcinoma NOS","Solid organ malignancies",""
"BB5U2","Villous adenocarcinoma","Solid organ malignancies",""
"BB5V1","Chromophobe carcinoma","Solid organ malignancies",""
"BB5V7","Basophil carcinoma","Solid organ malignancies",""
"BB5W1","Oxyphilic adenocarcinoma","Solid organ malignancies",""
"BB5X1","[M]Clear cell adenocarcinoma NOS","Solid organ malignancies",""
"BB71.","Mucoepidermoid carcinoma","Solid organ malignancies",""
"BB801","[M]Cystadenocarcinoma NOS","Solid organ malignancies",""
"BB812","[M]Serous cystadenocarcinoma, NOS","Solid organ malignancies",""
"BB81B","Serous surface papillary carcinoma","Solid organ malignancies",""
"BB81E","[M]Mucinous cystadenocarcinoma NOS","Solid organ malignancies",""
"BB821","Mucinous adenocarcinoma","Solid organ malignancies",""
"BB83.","[M]Pseudomyxoma peritonei","Solid organ malignancies",""
"BB84.","Mucin-producing adenocarcinoma","Solid organ malignancies",""
"BB851","Metastatic signet ring cell carcinoma","Solid organ malignancies",""
"BB85z","[M]Signet ring carcinoma NOS","Solid organ malignancies",""
"BB91.","Infiltrating duct carcinoma","Solid organ malignancies",""
"BB93.","[M]Comedocarcinoma NOS","Solid organ malignancies",""
"BB94.","Juvenile carcinoma of the breast","Solid organ malignancies",""
"BB96.","Non-infiltrating intraductal papillary adenocarcinoma","Solid organ malignancies",""
"BB9B.","[M]Medullary carcinoma NOS","Solid organ malignancies",""
"BB9F.","[M]Lobular carcinoma NOS","Solid organ malignancies",""
"BB9G.","Infiltrating ductular carcinoma","Solid organ malignancies",""
"BB9H.","Inflammatory carcinoma","Solid organ malignancies",""
"BB9J.","Mammary Paget's disease","Solid organ malignancies",""
"BB9K.","Paget's disease and infiltrating duct carcinoma of breast","Solid organ malignancies",""
"BB9L.","[M]Paget's disease, extramammary, excluding Paget's disease of bone","Solid organ malignancies",""
"BB9M.","[M] Intracystic carcinoma NOS","Solid organ malignancies",""
"BBA2.","Acinar cell carcinoma","Solid organ malignancies",""
"BBa5.","Chordoma","Solid organ malignancies",""
"BBB0.","Adenosquamous carcinoma","Solid organ malignancies",""
"BBb0.","[M]Glioma, malignant &/or glioma NOS &/or gliosarcoma","Solid organ malignancies",""
"BBb1.","Gliomatosis cerebri","Solid organ malignancies",""
"BBb2.","Mixed glioma","Solid organ malignancies",""
"BBB5.","Adenocarcinoma with apocrine metaplasia","Solid organ malignancies",""
"BBB61","Malignant thymoma","Solid organ malignancies",""
"BBbC.","Anaplastic astrocytoma","Solid organ malignancies",""
"BBbE.","Gemistocytic astrocytoma","Solid organ malignancies",""
"BBbL.","[M]Glioblastoma multiforme (& NOS)","Solid organ malignancies",""
"BBbQ.","[M]Oligodendroglioma NOS","Solid organ malignancies",""
"BBbR.","Anaplastic oligodendroglioma","Solid organ malignancies",""
"BBbT.","[M]Medulloblastoma NOS","Solid organ malignancies",""
"BBbW.","[M]Cerebellar sarcoma NOS","Solid organ malignancies",""
"BBbz.","[M]Glioma NOS","Solid organ malignancies",""
"BBc9z","[M]Retinoblastoma NOS","Solid organ malignancies",""
"BBcC.","Asthesioneuroblastoma","Solid organ malignancies",""
"BBD1.","Malignant paraganglioma","Solid organ malignancies",""
"BBd2.","Malignant meningioma","Solid organ malignancies",""
"BBDA.","Malignant phaeochromocytoma","Solid organ malignancies",""
"BBE..","[M]Naevi and melanomas","Solid organ malignancies",""
"BBE1.","[M]Malignant melanoma NOS or melanocarcinoma or melanoma NOS","Solid organ malignancies",""
"BBE2.","Nodular melanoma","Solid organ malignancies",""
"BBe7.","Malignant neurilemmoma","Solid organ malignancies",""
"BBEA.","Amelanotic melanoma","Solid organ malignancies",""
"BBEE.","Malignant melanoma in precancerous melais","Solid organ malignancies",""
"BBEG.","[M] Malignant melanoma in Hutchinson's melanotic freckle","Solid organ malignancies",""
"BBEH.","Superficial spreading melanoma","Solid organ malignancies",""
"BBF1.","[M]Sarcoma NOS","Solid organ malignancies",""
"BBF3.","Spindle cell sarcoma","Solid organ malignancies",""
"BBF4.","[M]Giant cell sarcoma (except of bone)","Solid organ malignancies",""
"BBF6.","Epithelioid sarcoma","Solid organ malignancies",""
"BBG1.","[M]Fibrosarcoma NOS","Solid organ malignancies",""
"BBG3.","Fibromyxosarcoma","Solid organ malignancies",""
"BBGF.","Malignant fibrous histiocytoma","Solid organ malignancies",""
"BBGM.","[M]Dermatofibrosarcoma NOS","Solid organ malignancies",""
"BBGP.","[M] Pigmented dermatofibrosarcoma protuberans","Solid organ malignancies",""
"BBJ1.","[M]Liposarcoma NOS","Solid organ malignancies",""
"BBJ3.","Liposarcoma - well differentiated","Solid organ malignancies",""
"BBJ5.","Myxoid liposarcoma","Solid organ malignancies",""
"BBJ7.","Pleomorphic liposarcoma","Solid organ malignancies",""
"BBJ8.","Mixed liposarcoma","Solid organ malignancies",""
"BBK02","[M]Leiomyosarcoma NOS","Solid organ malignancies",""
"BBK21","Myosarcoma","Solid organ malignancies",""
"BBK31","[M]Rhabdomyosarcoma NOS","Solid organ malignancies",""
"BBL0.","Endometrial stromal sarcoma","Solid organ malignancies",""
"BBL5.","Mullerian mixed tumour","Solid organ malignancies",""
"BBL72","[M]Epithelial nephroblastoma","Solid organ malignancies",""
"BBL9.","[M]Carcinosarcoma NOS","Solid organ malignancies",""
"BBLE.","Adenosarcoma","Solid organ malignancies",""
"BBLJ.","[M] Clear cell sarcoma of kidney","Solid organ malignancies",""
"BBM01","Malignant Brenner tumour","Solid organ malignancies",""
"BBN2.","Synovial sarcoma - spindle cell","Solid organ malignancies",""
"BBP1.","Malignant mesothelioma","Solid organ malignancies",""
"BBP5.","Malignant epithelioid mesothelioma","Solid organ malignancies",""
"BBP7.","Malignant biphasic mesothelioma","Solid organ malignancies",""
"BBPX.","[M]Mesothelioma, unspecified","Solid organ malignancies",""
"BBQ0.","Dysgerminoma","Solid organ malignancies",""
"BBQ1.","[M]Seminomas","Solid organ malignancies",""
"BBQ1z","[M]Seminoma NOS","Solid organ malignancies",""
"BBQ4.","Endodermal sinus tumour","Solid organ malignancies",""
"BBQ73","Teratocarcinoma","Solid organ malignancies",""
"BBQ75","Malignant teratoma - intermediate","Solid organ malignancies",""
"BBR2.","[M]Choriocarcinoma","Solid organ malignancies",""
"BBR4.","Trophoblastic malignant teratoma","Solid organ malignancies",""
"BBT71","Malignant haemangioendothelioma","Solid organ malignancies",""
"BBV2.","Chondroblastic osteosarcoma","Solid organ malignancies",""
"BBV4.","Telangiectatic osteosarcoma","Solid organ malignancies",""
"BBV6.","Juxtacortical osteosarcoma","Solid organ malignancies",""
"BBV9.","[M] Myxoid chondrosarcoma","Solid organ malignancies",""
"BBVA.","[M] Small cell osteosarcoma","Solid organ malignancies",""
"BBW4.","[M]Chondrosarcoma NOS","Solid organ malignancies",""
"BBX1.","Malignant giant cell tumour of bone","Solid organ malignancies",""
"BBY0.","Ewing's sarcoma","Solid organ malignancies",""
"BBZG.","Malignant ameloblastoma","Solid organ malignancies",""
"Byu1.","[X]Malignant neoplasm of digestive organs","Solid organ malignancies",""
"Byu2.","[X]Malignant neoplasm of respiratory and intrathoracic organs","Solid organ malignancies",""
"Byu20","[X]Malignant neoplasm of bronchus or lung, unspecified","Solid organ malignancies",""
"Byu41","[X]Malignant melanoma of skin, unspecified","Solid organ malignancies",""
"Byu51","[X]Mesothelioma, unspecified","Solid organ malignancies",""
"Byu56","[X]Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified","Solid organ malignancies",""
"Byu57","[X]Malignant neoplasm of peritoneum, unspecified","Solid organ malignancies",""
"Byu6.","[X]Malignant neoplasm of breast","Solid organ malignancies",""
"Byu7.","[X]Malignant neoplasm of female genital organs","Solid organ malignancies",""
"Byu8.","[X]Malignant neoplasm of male genital organs","Solid organ malignancies",""
"Byu80","[X]Malignant neoplasm of other specified male genital organs","Solid organ malignancies",""
"Byu81","[X]Malignant neoplasm of overlapping lesion of male genital organs","Solid organ malignancies",""
"Byu9.","[X]Malignant neoplasm of urinary tract","Solid organ malignancies",""
"Byu90","[X]Malignant neoplasm of urinary organ, unspecified","Solid organ malignancies",""
"ByuA2","[X]Malignant neoplasm of meninges, unspecified","Solid organ malignancies",""
"ByuB.","[X]Malignant neoplasm of thyroid and other endocrine glands","Solid organ malignancies",""
"ByuC0","[X]Malignant neoplasm of other specified sites","Solid organ malignancies",""
"ByuC1","[X]Malignant neoplasm of overlapping lesion of other and ill-defined sites","Solid organ malignancies",""
"ByuC7","[X]Secondary malignant neoplasm of other specified sites","Solid organ malignancies",""
"ByuFG","[X]Other carcinoma in situ of breast","Solid organ malignancies",""
"C1z2.","Carcinoid syndrome","Solid organ malignancies",""
"X00eS","Retinoblastoma","Solid organ malignancies",""
"X2032","Pulmonary tumour embolism","Solid organ malignancies",""
"X3023","Tumour of stomach","Solid organ malignancies",""
"X30AD","Malignant ascites","Solid organ malignancies",""
"X77mv","Small cell carcinoma - intermediate cell","Solid organ malignancies",""
"X77mw","Small cell - large cell carcinoma","Solid organ malignancies",""
"X77nF","Basal cell adenocarcinoma","Solid organ malignancies",""
"X77ng","Malignant endometrioid tumour","Solid organ malignancies",""
"X77nj","Klatskin's tumour","Solid organ malignancies",""
"X77nQ","Neuroendocrine carcinoma","Solid organ malignancies",""
"X77nR","Merkel cell carcinoma","Solid organ malignancies",""
"X77nT","Carcinoid bronchial adenoma","Solid organ malignancies",""
"X77nu","Intraductal papillary adenocarcinoma with invasion","Solid organ malignancies",""
"X77nw","Infiltrating duct and lobular carcinoma","Solid organ malignancies",""
"X77ny","Paget's disease and intraductal carcinoma of breast","Solid organ malignancies",""
"X77o1","Epithelial-myoepithelial carcinoma","Solid organ malignancies",""
"X77ob","Dedifferentiated liposarcoma","Solid organ malignancies",""
"X77oJ","Regressing malignant melanoma","Solid organ malignancies",""
"X77oK","Malignant acral lentiginous melanoma","Solid organ malignancies",""
"X77ok","Carcinoma in pleomorphic adenoma","Solid organ malignancies",""
"X77ol","Rhabdoid sarcoma","Solid organ malignancies",""
"X77ou","Mesothelioma","Solid organ malignancies",""
"X77ov","Cystic mesothelioma","Solid organ malignancies",""
"X77oW","Pigmented dermatofibrosarcoma protuberans","Solid organ malignancies",""
"X77oX","Myxoid dermatofibrosarcoma","Solid organ malignancies",""
"X77pN","Gliosarcoma","Solid organ malignancies",""
"X77pT","Anaplastic oligoastrocytoma","Solid organ malignancies",""
"X77pw","Malignant Triton tumour","Solid organ malignancies",""
"X78aY","Malignant tumour of meninges","Solid organ malignancies",""
"X78bk","Malignant melanoma of ciliary body","Solid organ malignancies",""
"X78bN","Malignant melanoma of conjunctiva","Solid organ malignancies",""
"X78bw","Malignant melanoma of choroid","Solid organ malignancies",""
"X78ca","Adrenal carcinoma","Solid organ malignancies",""
"X78ci","Parathyroid carcinoma","Solid organ malignancies",""
"X78cP","Follicular thyroid carcinoma","Solid organ malignancies",""
"X78cQ","Papillary thyroid carcinoma","Solid organ malignancies",""
"X78cR","Mixed follicular and papillary thyroid carcinoma","Solid organ malignancies",""
"X78cS","Anaplastic thyroid carcinoma","Solid organ malignancies",""
"X78cT","Medullary thyroid carcinoma","Solid organ malignancies",""
"X78e9","Malignant tumour of unknown origin","Solid organ malignancies",""
"X78eE","Malignant tumour of head and neck","Solid organ malignancies",""
"X78ef","Malignant tumour","Solid organ malignancies",""
"X78eg","Carcinoma of genitourinary organ","Solid organ malignancies",""
"X78eh","Sarcoma of bone and connective tissue","Solid organ malignancies",""
"X78ej","Carcinoma of lip, oral cavity and pharynx","Solid organ malignancies",""
"X78ek","Malignant tumour of oral cavity, lips, salivary glands","Solid organ malignancies",""
"X78eL","Malignant tumour of axilla","Solid organ malignancies",""
"X78es","Malignant tumour of oral cavity","Solid organ malignancies",""
"X78fC","Malignant tumour of salivary gland","Solid organ malignancies",""
"X78fH","Malignant tumour of ear, nose and throat","Solid organ malignancies",""
"X78fN","Malignant tumour of nasal sinuses","Solid organ malignancies",""
"X78fO","Malignant tumour of pharynx","Solid organ malignancies",""
"X78g1","Malignant tumour of digestive organ","Solid organ malignancies",""
"X78g3","Carcinoma of oesophagus","Solid organ malignancies",""
"X78gA","Carcinoma of stomach","Solid organ malignancies",""
"X78ga","Carcinoma common bile duct","Solid organ malignancies",""
"X78gc","Malignant tumour of exocrine pancreas","Solid organ malignancies",""
"X78gd","Carcinoma of pancreas","Solid organ malignancies",""
"X78Gj","FIGO staging of gynaecological malignancy","Solid organ malignancies",""
"X78gK","Malignant tumour of intestine","Solid organ malignancies",""
"X78gL","Malignant tumour of small intestine","Solid organ malignancies",""
"X78gM","Carcinoma of caecum","Solid organ malignancies",""
"X78gN","Malignant tumour of large intestine","Solid organ malignancies",""
"X78gO","Adenocarcinoma of colon","Solid organ malignancies",""
"X78gS","Squamous cell carcinoma of anal margin","Solid organ malignancies",""
"X78gY","Carcinoma gallbladder","Solid organ malignancies",""
"X78hq","Malignant tumour of mesothelial and soft tissue","Solid organ malignancies",""
"X78I5","Carcinoma of upper gum","Solid organ malignancies",""
"X78iC","Malignant tumour of female genital organ","Solid organ malignancies",""
"X78id","Malignant tumour of male genital organ","Solid organ malignancies",""
"X78if","Malignant tumour of penis","Solid organ malignancies",""
"X78Ig","Squamous cell carcinoma of buccal mucosa","Solid organ malignancies",""
"X78io","Teratoma of testis","Solid organ malignancies",""
"X78ip","Seminoma of testis","Solid organ malignancies",""
"X78it","Malignant tumour of urinary tract","Solid organ malignancies",""
"X78iu","Malignant tumour of kidney","Solid organ malignancies",""
"X78IW","Carcinoma of soft palate","Solid organ malignancies",""
"X78j1","Carcinoma of bladder","Solid organ malignancies",""
"X78j2","Transitional cell carcinoma of bladder","Solid organ malignancies",""
"X78j3","Adenocarcinoma of bladder","Solid organ malignancies",""
"X78j4","Squamous cell carcinoma of bladder","Solid organ malignancies",""
"X78j7","Malignant tumour of nervous system","Solid organ malignancies",""
"X78JJ","Carcinoma of parotid gland","Solid organ malignancies",""
"X78JO","Carcinoma of submandibular gland","Solid organ malignancies",""
"X78jy","Malignant tumour of endocrine gland","Solid organ malignancies",""
"X78kb","Metastasis to gastrointestinal tract","Solid organ malignancies",""
"X78kd","Metastasis to pancreas","Solid organ malignancies",""
"X78ke","Metastasis to spleen","Solid organ malignancies",""
"X78kf","Metastasis to bone marrow","Solid organ malignancies",""
"X78kg","Metastasis to soft tissue","Solid organ malignancies",""
"X78kk","Carcinomatosis of peritoneal cavity","Solid organ malignancies",""
"X78kl","Metastasis to omentum","Solid organ malignancies",""
"X78kT","Metastasis to respiratory and intrathoracic organ","Solid organ malignancies",""
"X78kv","Metastasis to renal pelvis","Solid organ malignancies",""
"X78kX","Secondary lymphangitic carcinoma","Solid organ malignancies",""
"X78kY","Lymphangitis carcinomatosa","Solid organ malignancies",""
"X78l3","Metastasis to choroid","Solid organ malignancies",""
"X78l5","Metastasis to thyroid","Solid organ malignancies",""
"X78lF","Carcinoma of other and unspecified sites","Solid organ malignancies",""
"X78LV","Malignant tumour of vocal cord","Solid organ malignancies",""
"X78mC","Carcinoma in situ of biliary tract","Solid organ malignancies",""
"X78Mg","Carcinoma of lower third of oesophagus","Solid organ malignancies",""
"X78MR","Carcinoma of abdominal part of oesophagus","Solid organ malignancies",""
"X78Mw","Carcinoma of body of stomach","Solid organ malignancies",""
"X78NL","Carcinoma of duodenum","Solid organ malignancies",""
"X78OK","Adenocarcinoma of rectum","Solid organ malignancies",""
"X78OP","Malignant tumour of anus","Solid organ malignancies",""
"X78OX","Malignant tumour of anorectal junction","Solid organ malignancies",""
"X78Oz","Sarcoma of liver","Solid organ malignancies",""
"X78Pf","Malignant tumour of endocrine pancreas","Solid organ malignancies",""
"X78Pg","Carcinoma of endocrine pancreas","Solid organ malignancies",""
"X78Pq","Malignant tumour of peritoneum","Solid organ malignancies",""
"X78PX","Carcinoma of ampulla of Vater","Solid organ malignancies",""
"X78Q2","Squamous cell carcinoma of trachea","Solid organ malignancies",""
"X78Q7","Malignant tumour of bronchus","Solid organ malignancies",""
"X78Q8","Squamous cell carcinoma of bronchus","Solid organ malignancies",""
"X78Qc","Malignant mesothelioma of pleura","Solid organ malignancies",""
"X78QF","Malignant tumour of lung parenchyma","Solid organ malignancies",""
"X78QG","Adenocarcinoma of lung","Solid organ malignancies",""
"X78QI","Carcinoid tumour of lung","Solid organ malignancies",""
"X78QJ","Carcinoma of lung parenchyma","Solid organ malignancies",""
"X78QK","Large cell carcinoma of lung","Solid organ malignancies",""
"X78Ql","Malignant tumour of mediastinum","Solid organ malignancies",""
"X78QN","Small cell carcinoma of lung","Solid organ malignancies",""
"X78QP","Squamous cell carcinoma of lung","Solid organ malignancies",""
"X78QS","Non-small cell lung cancer","Solid organ malignancies",""
"X78QT","Pancoast tumour","Solid organ malignancies",""
"X78TC","Superficial spreading malignant melanoma of skin","Solid organ malignancies",""
"X78Vj","Liposarcoma","Solid organ malignancies",""
"X78Vm","Malignant tumour of muscle","Solid organ malignancies",""
"X78VS","Malignant mesothelioma of peritoneum","Solid organ malignancies",""
"X78Wh","Malignant epithelial tumour of ovary","Solid organ malignancies",""
"X78Wi","Serous papillary cystadenocarcinoma ovary","Solid organ malignancies",""
"X78Wj","Mucinous cystadenocarcinoma of ovary","Solid organ malignancies",""
"X78Wk","Endometrioid carcinoma ovary","Solid organ malignancies",""
"X78WM","Malignant tumour of breast","Solid organ malignancies",""
"X78WN","Carcinoma of breast","Solid organ malignancies",""
"X78Wo","Undifferentiated carcinoma of ovary","Solid organ malignancies",""
"X78WO","Scirrhous carcinoma of breast","Solid organ malignancies",""
"X78WR","Paget's disease of nipple","Solid organ malignancies",""
"X78WS","Familial cancer of breast","Solid organ malignancies",""
"X78WT","Malignant phyllodes tumour of breast","Solid organ malignancies",""
"X78WV","Lobular carcinoma in situ of breast","Solid organ malignancies",""
"X78WW","Intraductal carcinoma in situ of breast","Solid organ malignancies",""
"X78Wz","Malignant granulosa cell tumour of ovary","Solid organ malignancies",""
"X78X1","Granulosa cell tumour of ovary","Solid organ malignancies",""
"X78XD","Dysgerminoma of ovary","Solid organ malignancies",""
"X78Xf","Squamous cell carcinoma of cervix","Solid organ malignancies",""
"X78Xg","Adenocarcinoma of cervix","Solid organ malignancies",""
"X78Xh","Adenosquamous carcinoma of cervix","Solid organ malignancies",""
"X78XN","Sarcoma of uterus","Solid organ malignancies",""
"X78XO","Endometrial carcinoma","Solid organ malignancies",""
"X78Xq","Carcinoma of vagina","Solid organ malignancies",""
"X78Xw","Squamous cell carcinoma of vulva","Solid organ malignancies",""
"X78Xx","Malignant melanoma of vulva","Solid organ malignancies",""
"X78Y6","Carcinoma of prostate","Solid organ malignancies",""
"X78YK","Carcinoma of glans penis","Solid organ malignancies",""
"X78Yx","Clear cell carcinoma of kidney","Solid organ malignancies",""
"X78Zq","Oligodendroglioma of brain","Solid organ malignancies",""
"Xa0bK","Malignant seminoma of mediastinum","Solid organ malignancies",""
"Xa0bQ","Sarcoma of breast","Solid organ malignancies",""
"Xa0bT","Intraduct carcinoma of breast","Solid organ malignancies",""
"Xa0bU","Lobular carcinoma of breast","Solid organ malignancies",""
"Xa0D7","Malignant tumour of fibrous tissue","Solid organ malignancies",""
"Xa0D9","Dermatofibrosarcoma protuberans","Solid organ malignancies",""
"Xa0DF","Adenocarcinoma of oesophagus","Solid organ malignancies",""
"Xa0DG","Squamous cell carcinoma of oesophagus","Solid organ malignancies",""
"Xa0Dj","Malignant melanoma of rectum","Solid organ malignancies",""
"Xa0Dp","Malignant glioma of brain","Solid organ malignancies",""
"Xa0DP","Early gastric cancer","Solid organ malignancies",""
"Xa0DQ","Late gastric cancer","Solid organ malignancies",""
"Xa0Dr","Glioblastoma multiforme of brain","Solid organ malignancies",""
"Xa0Ei","Carcinoma of fallopian tube","Solid organ malignancies",""
"Xa0EY","Squamous cell carcinoma of scrotum","Solid organ malignancies",""
"Xa0G9","Squamous cell carcinoma of tongue","Solid organ malignancies",""
"Xa0GA","Squamous cell carcinoma of gum","Solid organ malignancies",""
"Xa0GC","Squamous cell carcinoma of floor of mouth","Solid organ malignancies",""
"Xa0Ge","Carcinoma of larynx","Solid organ malignancies",""
"Xa0GN","Squamous cell carcinoma of palate","Solid organ malignancies",""
"Xa0ik","Malignant infiltration of soft tissue","Solid organ malignancies",""
"Xa0KG","Malignant tumour of lung","Solid organ malignancies",""
"Xa0WG","Primary malignant tumour of peritoneum","Solid organ malignancies",""
"Xa0WH","Malignant peritoneal local recurrence","Solid organ malignancies",""
"Xa1oQ","Carcinoma of vocal cord","Solid organ malignancies",""
"Xa34F","Carcinoma of anal canal","Solid organ malignancies",""
"Xa34H","Carcinoma of sigmoid colon","Solid organ malignancies",""
"Xa36r","Carcinoma of cervix","Solid organ malignancies",""
"Xa36T","Metastasis to vertebral column","Solid organ malignancies",""
"Xa3A5","Metastasis to lung of unknown primary","Solid organ malignancies",""
"Xa3AC","Metastasis to colon of unknown primary","Solid organ malignancies",""
"Xa3AE","Metastasis to liver of unknown primary","Solid organ malignancies",""
"Xa3AF","Metastasis to pancreas of unknown primary","Solid organ malignancies",""
"Xa3AH","Metastasis to peritoneum of unknown primary","Solid organ malignancies",""
"Xa3AJ","Metastasis to bone of unknown primary","Solid organ malignancies",""
"Xa3AK","Metastasis to vertebral column of unknown primary","Solid organ malignancies",""
"Xa3Bc","Metastasis to lymph node of unknown primary","Solid organ malignancies",""
"Xa3Bd","Disseminated malignancy of unknown primary","Solid organ malignancies",""
"Xa3BG","Metastasis to soft tissue of unknown primary","Solid organ malignancies",""
"Xa3BL","Metastasis to ovary of unknown primary","Solid organ malignancies",""
"Xa3BZ","Metastasis to brain of unknown primary","Solid organ malignancies",""
"Xa3eK","Ca breast - nipple/central","Solid organ malignancies",""
"Xa3eM","Carcinoma of breast - lower, inner quadrant","Solid organ malignancies",""
"Xa3eN","Carcinoma of breast - upper, outer quadrant","Solid organ malignancies",""
"Xa3eO","Carcinoma breast - lower, outer quadrant","Solid organ malignancies",""
"Xa3eQ","Carcinoma of breast NOS","Solid organ malignancies",""
"Xa3eS","Carcinoma of epididymis/spermatic cord","Solid organ malignancies",""
"Xa3rj","Secondary carcinoma NOS","Solid organ malignancies",""
"Xa7n9","Transitional cell carcinoma of ureter","Solid organ malignancies",""
"Xa84V","Adenocarcinoma of sigmoid colon","Solid organ malignancies",""
"Xa97q","Malignant tumour of liver","Solid organ malignancies",""
"Xa97y","Malignant tumour of vulva","Solid organ malignancies",""
"Xa97z","Malignant tumour of unknown origin or ill-defined site","Solid organ malignancies",""
"Xa980","Metastasis to lymph node","Solid organ malignancies",""
"Xa982","Metastatic malignant disease","Solid organ malignancies",""
"Xa983","Disseminated malignancy","Solid organ malignancies",""
"Xa98e","Clear cell adenocarcinoma","Solid organ malignancies",""
"Xa98k","Cystadenocarcinoma","Solid organ malignancies",""
"Xa98L","Metastatic adenocarcinoma","Solid organ malignancies",""
"Xa98m","Serous cystadenocarcinoma","Solid organ malignancies",""
"Xa98P","Follicular adenocarcinoma","Solid organ malignancies",""
"Xa98u","Comedocarcinoma","Solid organ malignancies",""
"Xa98x","Medullary carcinoma","Solid organ malignancies",""
"Xa98y","Lobular carcinoma","Solid organ malignancies",""
"Xa98Z","Goblet cell carcinoid","Solid organ malignancies",""
"Xa98z","Extramammary Paget's disease","Solid organ malignancies",""
"Xa995","Astrocytoma","Solid organ malignancies",""
"Xa998","Oligodendroglioma","Solid organ malignancies",""
"Xa99a","Spindle cell melanoma","Solid organ malignancies",""
"Xa99D","Neuroblastoma","Solid organ malignancies",""
"Xa99e","Sarcoma","Solid organ malignancies",""
"Xa99h","Giant cell sarcoma","Solid organ malignancies",""
"Xa99K","Olfactory neuroblastoma","Solid organ malignancies",""
"Xa99p","Dermatofibrosarcoma","Solid organ malignancies",""
"Xa99P","Phaeochromocytoma","Solid organ malignancies",""
"Xa99S","Malignant melanoma","Solid organ malignancies",""
"Xa99v","Leiomyosarcoma","Solid organ malignancies",""
"Xa9A0","Nephroblastoma","Solid organ malignancies",""
"Xa9A1","Carcinosarcoma","Solid organ malignancies",""
"Xa9A8","Malignant phyllodes tumour","Solid organ malignancies",""
"Xa9A9","Synovial sarcoma","Solid organ malignancies",""
"Xa9Aa","Chondrosarcoma of bone","Solid organ malignancies",""
"Xa9AI","Malignant teratoma","Solid organ malignancies",""
"Xa9AU","Osteoma","Solid organ malignancies",""
"Xa9AV","Osteosarcoma - morphology","Solid organ malignancies",""
"Xa9Jc","Metastasis to head and neck lymph node","Solid organ malignancies",""
"Xa9Je","Metastasis to intrathoracic lymph node","Solid organ malignancies",""
"Xa9Jg","Metastasis to intra-abdominal lymph node","Solid organ malignancies",""
"Xa9Ji","Metastasis to upper limb lymph node","Solid organ malignancies",""
"XaabR","Bowel scope (flexible sigmoidoscopy) screen: cancer detected","Solid organ malignancies",""
"Xaafk","Cervical smear - high grade dyskaryosis with features of invasive squamous carcinoma","Solid organ malignancies",""
"XaB1e","Retroperitoneal sarcoma","Solid organ malignancies",""
"XaB1g","Carcinoma of head of pancreas","Solid organ malignancies",""
"XaB1h","Carcinoma of body of pancreas","Solid organ malignancies",""
"XaB1i","Carcinoma of tail of pancreas","Solid organ malignancies",""
"XaB1p","Metastatic adenocarcinoma of unknown origin","Solid organ malignancies",""
"XaB8h","Squamous cell carcinoma of mouth","Solid organ malignancies",""
"XaBA5","Osteosarcoma of bone","Solid organ malignancies",""
"XaBAn","Carcinomatosis","Solid organ malignancies",""
"XaBAo","Linitis plastica","Solid organ malignancies",""
"XaBAp","Bronchioloalveolar adenocarcinoma of lung","Solid organ malignancies",""
"XaBAt","Sebaceous adenocarcinoma","Solid organ malignancies",""
"XaBAu","Pseudomyxoma peritonei","Solid organ malignancies",""
"XaBLv","Malignant neoplasm of epiglottis NOS","Solid organ malignancies",""
"XaBmX","Adenocarcinoma of uterus","Solid organ malignancies",""
"XacId","Malignant melanoma stage IV M1a","Solid organ malignancies",""
"XacIf","Malignant melanoma stage IV M1c","Solid organ malignancies",""
"XaCIv","Malignant melanoma of back","Solid organ malignancies",""
"XacIV","Malignant melanoma stage IB","Solid organ malignancies",""
"XaCJ1","Primary malignant neoplasm of unknown site","Solid organ malignancies",""
"XacY5","Active surveillance of prostate cancer","Solid organ malignancies",""
"XaDbr","Cholangiocarcinoma of biliary tract","Solid organ malignancies",""
"XaDc5","Carcinoma of ascending colon","Solid organ malignancies",""
"XaDc6","Carcinoma of transverse colon","Solid organ malignancies",""
"XaDc7","Carcinoma of descending colon","Solid organ malignancies",""
"XaDc8","Carcinoma of hepatic flexure","Solid organ malignancies",""
"XaDc9","Carcinoma of splenic flexure","Solid organ malignancies",""
"XaEfj","Cystadenocarcinoma of ovary","Solid organ malignancies",""
"XaEGU","Malignant melanoma of chest wall","Solid organ malignancies",""
"XaEJe","Squamous cell carcinoma of bronchus in left lower lobe","Solid organ malignancies",""
"XaEJf","Squamous cell carcinoma of bronchus in left upper lobe","Solid organ malignancies",""
"XaEJg","Squamous cell carcinoma of bronchus in right lower lobe","Solid organ malignancies",""
"XaEJi","Squamous cell carcinoma of bronchus in right upper lobe","Solid organ malignancies",""
"XaELJ","Seminoma of undescended testis","Solid organ malignancies",""
"XaELK","Seminoma of descended testis","Solid organ malignancies",""
